homo_sapiens,mus_musculus,positive_match_percent
ENSG00000181938,ENSMUSG00000031669,94.4444
ENSG00000103037,ENSMUSG00000031671,84.9894
ENSG00000125166,ENSMUSG00000031672,98.1395
ENSG00000140937,ENSMUSG00000031673,98.36679999999998
ENSG00000170365,ENSMUSG00000031681,99.5699
ENSG00000237136,ENSMUSG00000031682,64.87805251159813
ENSG00000164167,ENSMUSG00000031683,100.0
ENSG00000120519,ENSMUSG00000031684,97.64710000000001
ENSG00000151615,ENSMUSG00000031688,97.07317259815346
ENSG00000105576,ENSMUSG00000031691,99.777
ENSG00000069329,ENSMUSG00000031696,99.8744
ENSG00000091651,ENSMUSG00000031697,85.60313679540798
ENSG00000140795,ENSMUSG00000031698,75.58863242561539
ENSG00000166123,ENSMUSG00000031700,96.26796179189255
ENSG00000069345,ENSMUSG00000031701,99.7573
ENSG00000129636,ENSMUSG00000031703,93.78064875214461
ENSG00000132005,ENSMUSG00000031706,93.71783779216041
ENSG00000099797,ENSMUSG00000031708,89.55222345288183
ENSG00000109436,ENSMUSG00000031709,97.2331892602582
ENSG00000109424,ENSMUSG00000031710,88.5993
ENSG00000109445,ENSMUSG00000031711,97.16980632095223
ENSG00000164136,ENSMUSG00000031712,84.5679
ENSG00000109458,ENSMUSG00000031714,91.89567037363136
ENSG00000153147,ENSMUSG00000031715,98.62097769633242
ENSG00000261701,ENSMUSG00000031722,86.61872076475227
ENSG00000140830,ENSMUSG00000031723,98.65769999999999
ENSG00000118557,ENSMUSG00000031727,83.58798186321627
ENSG00000102984,ENSMUSG00000031728,97.21210713094285
ENSG00000182149,ENSMUSG00000031729,96.15384688895996
ENSG00000102967,ENSMUSG00000031730,92.6582
ENSG00000166747,ENSMUSG00000031731,99.45352004472427
ENSG00000040199,ENSMUSG00000031732,93.87599423097816
ENSG00000177508,ENSMUSG00000031734,86.6080376536089
ENSG00000176842,ENSMUSG00000031737,91.2912773007189
ENSG00000159387,ENSMUSG00000031738,79.99999486482096
ENSG00000087245,ENSMUSG00000031740,97.57942658740834
ENSG00000157350,ENSMUSG00000031749,97.1429
ENSG00000157368,ENSMUSG00000031750,79.24528114041533
ENSG00000159461,ENSMUSG00000031751,96.56785992732642
ENSG00000103051,ENSMUSG00000031753,97.33162141058077
ENSG00000167005,ENSMUSG00000031754,99.5595
ENSG00000125124,ENSMUSG00000031755,95.56169999999999
ENSG00000166451,ENSMUSG00000031756,87.27813615856755
ENSG00000102891,ENSMUSG00000031757,93.5484
ENSG00000166446,ENSMUSG00000031758,95.54015520237387
ENSG00000187193,ENSMUSG00000031765,54.92225644715268
ENSG00000070915,ENSMUSG00000031766,94.41427133461693
ENSG00000140876,ENSMUSG00000031767,73.09237485201808
ENSG00000051108,ENSMUSG00000031770,91.5601
ENSG00000152910,ENSMUSG00000031772,92.28414614191811
ENSG00000172775,ENSMUSG00000031774,95.6693
ENSG00000102934,ENSMUSG00000031775,95.0549
ENSG00000102931,ENSMUSG00000031776,96.31900000000002
ENSG00000006210,ENSMUSG00000031778,72.22223934483203
ENSG00000102962,ENSMUSG00000031779,83.24326744192193
ENSG00000102970,ENSMUSG00000031780,74.11169418433833
ENSG00000005194,ENSMUSG00000031781,90.82123048379079
ENSG00000088682,ENSMUSG00000031782,92.86846901327924
ENSG00000102978,ENSMUSG00000031783,70.58825434958224
ENSG00000205336,ENSMUSG00000031785,87.7729
ENSG00000159625,ENSMUSG00000031786,90.62858157217305
ENSG00000140854,ENSMUSG00000031787,96.57274586016312
ENSG00000140859,ENSMUSG00000031788,96.60605805869602
ENSG00000070729,ENSMUSG00000031789,79.3478181774223
ENSG00000102996,ENSMUSG00000031790,92.1568512847694
ENSG00000072954,ENSMUSG00000031791,95.47738204197526
ENSG00000103005,ENSMUSG00000031792,89.09774044602072
ENSG00000070761,ENSMUSG00000031796,99.48190000000001
ENSG00000167460,ENSMUSG00000031799,98.3871
ENSG00000179913,ENSMUSG00000031803,77.6882
ENSG00000105639,ENSMUSG00000031805,88.39925460315091
ENSG00000130313,ENSMUSG00000031807,93.98054560618169
ENSG00000130304,ENSMUSG00000031808,94.1176
ENSG00000260456,ENSMUSG00000031809,58.40705161230322
ENSG00000141971,ENSMUSG00000031813,88.23530734888622
ENSG00000103248,ENSMUSG00000031816,78.41060209990788
ENSG00000131143,ENSMUSG00000031818,89.9408
ENSG00000131148,ENSMUSG00000031819,94.48440920241764
ENSG00000105393,ENSMUSG00000031820,94.8640366617651
ENSG00000131153,ENSMUSG00000031821,97.83780000000002
ENSG00000131149,ENSMUSG00000031822,93.03278755048592
ENSG00000153786,ENSMUSG00000031823,97.4026
ENSG00000135709,ENSMUSG00000031824,93.39851639306966
ENSG00000103196,ENSMUSG00000031825,86.89514675915323
ENSG00000103194,ENSMUSG00000031826,89.12631972989166
ENSG00000103187,ENSMUSG00000031827,100.0
ENSG00000135686,ENSMUSG00000031828,92.4328991396513
ENSG00000154099,ENSMUSG00000031831,64.16480241087415
ENSG00000103168,ENSMUSG00000031832,76.35497312991855
ENSG00000099308,ENSMUSG00000031833,91.75413532883951
ENSG00000105647,ENSMUSG00000031834,93.24135330853431
ENSG00000140943,ENSMUSG00000031835,98.19389999999999
ENSG00000103154,ENSMUSG00000031837,90.32259648166405
ENSG00000216490,ENSMUSG00000031838,73.49396470379338
ENSG00000105649,ENSMUSG00000031840,99.5455
ENSG00000140945,ENSMUSG00000031841,96.98670239347128
ENSG00000105650,ENSMUSG00000031842,75.19773282842716
ENSG00000135698,ENSMUSG00000031843,94.08098688483119
ENSG00000086696,ENSMUSG00000031844,75.26040631103434
ENSG00000135697,ENSMUSG00000031845,91.46448758049274
ENSG00000166455,ENSMUSG00000031847,69.15422687307013
ENSG00000130520,ENSMUSG00000031848,97.47292957551845
ENSG00000105664,ENSMUSG00000031849,94.04763545218496
ENSG00000135778,ENSMUSG00000031851,86.8421
ENSG00000143674,ENSMUSG00000031853,77.33072171604577
ENSG00000129933,ENSMUSG00000031858,93.42834735628594
ENSG00000105717,ENSMUSG00000031860,81.38299734325486
ENSG00000064547,ENSMUSG00000031861,94.8276
ENSG00000105726,ENSMUSG00000031862,97.0881811894206
ENSG00000104613,ENSMUSG00000031864,96.54222756150888
ENSG00000204843,ENSMUSG00000031865,98.08516516837896
ENSG00000082175,ENSMUSG00000031870,84.99194482049435
ENSG00000179776,ENSMUSG00000031871,85.8418
ENSG00000166546,ENSMUSG00000031872,72.8205053038147
ENSG00000140931,ENSMUSG00000031875,92.34969239451688
ENSG00000159593,ENSMUSG00000031878,98.6891
ENSG00000166595,ENSMUSG00000031879,99.3865
ENSG00000166592,ENSMUSG00000031880,93.98375157643854
ENSG00000166589,ENSMUSG00000031881,86.55816852014021
ENSG00000168748,ENSMUSG00000031883,95.83329999999998
ENSG00000067955,ENSMUSG00000031885,98.9305
ENSG00000172831,ENSMUSG00000031886,81.2165
ENSG00000102871,ENSMUSG00000031887,86.17360896599342
ENSG00000125149,ENSMUSG00000031889,99.0521
ENSG00000176387,ENSMUSG00000031891,90.77119755658221
ENSG00000102904,ENSMUSG00000031893,87.57065488843935
ENSG00000141086,ENSMUSG00000031896,95.83329999999998
ENSG00000205220,ENSMUSG00000031897,93.40660000000001
ENSG00000141096,ENSMUSG00000031898,80.93784723736547
ENSG00000167264,ENSMUSG00000031901,95.33469999999998
ENSG00000072736,ENSMUSG00000031902,92.14318011963985
ENSG00000103066,ENSMUSG00000031903,92.47569999999999
ENSG00000103064,ENSMUSG00000031904,94.7573
ENSG00000103056,ENSMUSG00000031906,94.1985
ENSG00000184939,ENSMUSG00000031907,88.6792
ENSG00000103044,ENSMUSG00000031910,98.10296989216951
ENSG00000132612,ENSMUSG00000031913,100.0
ENSG00000213380,ENSMUSG00000031916,89.45688431442325
ENSG00000132603,ENSMUSG00000031917,99.4444
ENSG00000087053,ENSMUSG00000031918,98.75580000000001
ENSG00000157315,ENSMUSG00000031919,86.43007325543255
ENSG00000132604,ENSMUSG00000031921,90.48937285727783
ENSG00000166037,ENSMUSG00000031922,91.8
ENSG00000103018,ENSMUSG00000031924,84.45942367604084
ENSG00000184384,ENSMUSG00000031925,88.65008828695602
ENSG00000257057,ENSMUSG00000031927,70.54262823147371
ENSG00000020922,ENSMUSG00000031928,93.9179620797471
ENSG00000198373,ENSMUSG00000031930,97.81610000000002
ENSG00000168876,ENSMUSG00000031931,94.33963548821525
ENSG00000123901,ENSMUSG00000031932,92.6714
ENSG00000183560,ENSMUSG00000031933,77.32794082184554
ENSG00000110218,ENSMUSG00000031934,94.3662
ENSG00000042429,ENSMUSG00000031935,97.84616851217827
ENSG00000181333,ENSMUSG00000031936,93.7878
ENSG00000214376,ENSMUSG00000031937,87.71929899560931
ENSG00000182919,ENSMUSG00000031938,94.28569999999999
ENSG00000166012,ENSMUSG00000031939,63.66666839553889
ENSG00000065427,ENSMUSG00000031948,92.21953391206709
ENSG00000065457,ENSMUSG00000031949,86.31367492905302
ENSG00000034713,ENSMUSG00000031950,100.0
ENSG00000205084,ENSMUSG00000031951,92.86846668306976
ENSG00000166822,ENSMUSG00000031953,99.3056
ENSG00000153774,ENSMUSG00000031954,89.89902328673872
ENSG00000050820,ENSMUSG00000031955,93.0046108129554
ENSG00000166816,ENSMUSG00000031958,91.5289
ENSG00000103091,ENSMUSG00000031959,96.8988085281017
ENSG00000090861,ENSMUSG00000031960,97.93390000000001
ENSG00000129910,ENSMUSG00000031962,87.98497807489548
ENSG00000164619,ENSMUSG00000031963,96.4964
ENSG00000164532,ENSMUSG00000031965,98.20630626596122
ENSG00000166105,ENSMUSG00000031966,76.80610201055336
ENSG00000151498,ENSMUSG00000031969,94.44444910148763
ENSG00000003249,ENSMUSG00000031970,83.01886604960242
ENSG00000154429,ENSMUSG00000031971,78.54404447086664
ENSG00000143632,ENSMUSG00000031972,100.0
ENSG00000135776,ENSMUSG00000031974,80.93601446014702
ENSG00000135763,ENSMUSG00000031976,83.2021
ENSG00000135775,ENSMUSG00000031979,92.98843815183372
ENSG00000135744,ENSMUSG00000031980,71.60749101511935
ENSG00000135773,ENSMUSG00000031981,93.7681
ENSG00000173409,ENSMUSG00000031982,90.13033598825804
ENSG00000119280,ENSMUSG00000031983,85.97844623302944
ENSG00000143633,ENSMUSG00000031984,76.30658534096499
ENSG00000116906,ENSMUSG00000031985,91.75255092670247
ENSG00000010072,ENSMUSG00000031986,80.32456207698634
ENSG00000135766,ENSMUSG00000031987,76.51331519326484
ENSG00000151502,ENSMUSG00000031988,99.40480000000001
ENSG00000166086,ENSMUSG00000031990,87.7419
ENSG00000166118,ENSMUSG00000031991,80.37381137022962
ENSG00000120451,ENSMUSG00000031993,88.18504264267636
ENSG00000134917,ENSMUSG00000031994,88.29432592842578
ENSG00000149418,ENSMUSG00000031995,89.9415
ENSG00000084234,ENSMUSG00000031996,96.53789999999998
ENSG00000137672,ENSMUSG00000031997,95.96992231005642
ENSG00000023445,ENSMUSG00000032000,85.73796415600047
ENSG00000137692,ENSMUSG00000032002,80.89427975906975
ENSG00000170962,ENSMUSG00000032006,91.8919
ENSG00000149212,ENSMUSG00000032009,97.3577
ENSG00000036672,ENSMUSG00000032010,91.99346217878279
ENSG00000154096,ENSMUSG00000032011,84.2104929290962
ENSG00000110400,ENSMUSG00000032012,98.0619816730886
ENSG00000137699,ENSMUSG00000032013,94.638281441086
ENSG00000184232,ENSMUSG00000032014,89.72974826588646
ENSG00000137709,ENSMUSG00000032015,93.8869769630664
ENSG00000149403,ENSMUSG00000032017,99.0586
ENSG00000109929,ENSMUSG00000032018,92.64210000000001
ENSG00000154127,ENSMUSG00000032020,98.21292468405143
ENSG00000109943,ENSMUSG00000032021,81.4249
ENSG00000109944,ENSMUSG00000032023,77.64857659092357
ENSG00000166250,ENSMUSG00000032024,95.44240000000002
ENSG00000076043,ENSMUSG00000032026,96.2025
ENSG00000204361,ENSMUSG00000032028,80.57298539251029
ENSG00000166266,ENSMUSG00000032030,95.0458824004712
ENSG00000043039,ENSMUSG00000032033,90.03558882676228
ENSG00000120457,ENSMUSG00000032034,96.89740000000002
ENSG00000134954,ENSMUSG00000032035,95.56244816280018
ENSG00000149571,ENSMUSG00000032036,96.20581023711136
ENSG00000110080,ENSMUSG00000032038,95.1952
ENSG00000110063,ENSMUSG00000032040,94.22219316850347
ENSG00000150455,ENSMUSG00000032041,77.87234074602975
ENSG00000182934,ENSMUSG00000032042,98.43015749108001
ENSG00000165526,ENSMUSG00000032044,85.4111
ENSG00000100997,ENSMUSG00000032046,95.2261
ENSG00000075239,ENSMUSG00000032047,91.89190798107148
ENSG00000137710,ENSMUSG00000032050,98.06234663515917
ENSG00000137714,ENSMUSG00000032051,81.72045071106169
ENSG00000110777,ENSMUSG00000032053,91.4062
ENSG00000137707,ENSMUSG00000032056,77.66179201363298
ENSG00000183644,ENSMUSG00000032057,78.93175480984057
ENSG00000137713,ENSMUSG00000032058,91.58302607307583
ENSG00000086848,ENSMUSG00000032059,94.87392199205287
ENSG00000109846,ENSMUSG00000032060,98.2857
ENSG00000149300,ENSMUSG00000032062,65.1515110537187
ENSG00000150764,ENSMUSG00000032064,94.1176615567945
ENSG00000150783,ENSMUSG00000032065,92.6829
ENSG00000197580,ENSMUSG00000032066,86.40868218234917
ENSG00000150787,ENSMUSG00000032067,91.34950620083502
ENSG00000188771,ENSMUSG00000032068,45.045058372899106
ENSG00000182985,ENSMUSG00000032076,98.62430601965215
ENSG00000137656,ENSMUSG00000032077,83.43950893811338
ENSG00000109917,ENSMUSG00000032078,94.33549999999998
ENSG00000110243,ENSMUSG00000032079,80.10900512884848
ENSG00000110244,ENSMUSG00000032080,77.87612554097045
ENSG00000110245,ENSMUSG00000032081,61.864435208991196
ENSG00000118137,ENSMUSG00000032083,80.97926482810654
ENSG00000149591,ENSMUSG00000032085,100.0
ENSG00000186318,ENSMUSG00000032086,97.8044
ENSG00000177103,ENSMUSG00000032087,97.50242988945497
ENSG00000110324,ENSMUSG00000032089,65.04770962525453
ENSG00000137648,ENSMUSG00000032091,86.46789500435709
ENSG00000149573,ENSMUSG00000032092,87.907
ENSG00000198851,ENSMUSG00000032093,72.7272740702422
ENSG00000167286,ENSMUSG00000032094,77.32558594510152
ENSG00000095139,ENSMUSG00000032096,99.8043
ENSG00000110367,ENSMUSG00000032097,98.3437
ENSG00000118094,ENSMUSG00000032098,89.04225189829917
ENSG00000237353,ENSMUSG00000032099,59.898506655670566
ENSG00000109832,ENSMUSG00000032101,96.38054696974963
ENSG00000110060,ENSMUSG00000032103,90.6445
ENSG00000172367,ENSMUSG00000032105,87.93616654383733
ENSG00000160703,ENSMUSG00000032109,93.2308
ENSG00000134940,ENSMUSG00000032110,69.20149754802725
ENSG00000196655,ENSMUSG00000032112,99.54340000000002
ENSG00000149554,ENSMUSG00000032113,96.8487
ENSG00000137700,ENSMUSG00000032114,93.5153428880903
ENSG00000149428,ENSMUSG00000032115,95.5956
ENSG00000134910,ENSMUSG00000032116,99.71630000000002
ENSG00000149557,ENSMUSG00000032118,98.46940000000001
ENSG00000172273,ENSMUSG00000032119,90.58823100999611
ENSG00000172375,ENSMUSG00000032120,94.19259999999998
ENSG00000150433,ENSMUSG00000032121,91.3043
ENSG00000134955,ENSMUSG00000032122,91.36049745919424
ENSG00000172269,ENSMUSG00000032123,96.57702281429648
ENSG00000154133,ENSMUSG00000032125,82.37570155710675
ENSG00000256269,ENSMUSG00000032126,94.18280000000001
ENSG00000160695,ENSMUSG00000032127,98.6185
ENSG00000154134,ENSMUSG00000032128,90.60256620924436
ENSG00000172350,ENSMUSG00000032131,98.2972
ENSG00000076706,ENSMUSG00000032135,87.32614145466975
ENSG00000127445,ENSMUSG00000032171,95.73169055807551
ENSG00000105088,ENSMUSG00000032172,93.99143054762276
ENSG00000105376,ENSMUSG00000032174,91.14613238878324
ENSG00000105397,ENSMUSG00000032175,85.88135519398375
ENSG00000065989,ENSMUSG00000032177,86.70521496420723
ENSG00000129351,ENSMUSG00000032178,95.08018967346092
ENSG00000112175,ENSMUSG00000032179,95.15419999999999
ENSG00000099203,ENSMUSG00000032180,96.4758
ENSG00000104112,ENSMUSG00000032181,92.2258086394674
ENSG00000130733,ENSMUSG00000032182,86.94267259523704
ENSG00000140280,ENSMUSG00000032184,94.4186
ENSG00000142453,ENSMUSG00000032185,95.15487364127812
ENSG00000128872,ENSMUSG00000032186,97.4359
ENSG00000127616,ENSMUSG00000032187,98.59072041606892
ENSG00000069966,ENSMUSG00000032192,100.0
ENSG00000130164,ENSMUSG00000032193,85.36583484023784
ENSG00000197256,ENSMUSG00000032194,87.60329590406968
ENSG00000130158,ENSMUSG00000032198,93.93938943877636
ENSG00000255529,ENSMUSG00000032199,80.92639920854597
ENSG00000069974,ENSMUSG00000032202,96.3801
ENSG00000103569,ENSMUSG00000032204,74.99999786061808
ENSG00000166035,ENSMUSG00000032207,84.63824002431235
ENSG00000137776,ENSMUSG00000032212,95.78694785678454
ENSG00000137876,ENSMUSG00000032215,85.0153048564919
ENSG00000069869,ENSMUSG00000032216,65.12772931013849
ENSG00000157450,ENSMUSG00000032217,93.97468331139486
ENSG00000157456,ENSMUSG00000032218,92.4623
ENSG00000157483,ENSMUSG00000032220,98.41987996990447
ENSG00000138587,ENSMUSG00000032221,89.85797106036148
ENSG00000157470,ENSMUSG00000032224,96.99455350114874
ENSG00000140297,ENSMUSG00000032226,87.77143526894535
ENSG00000140262,ENSMUSG00000032228,97.7337
ENSG00000182718,ENSMUSG00000032231,98.82010000000001
ENSG00000128849,ENSMUSG00000032232,89.18816983904875
ENSG00000128915,ENSMUSG00000032235,84.3654674204436
ENSG00000069667,ENSMUSG00000032238,98.6616
ENSG00000164610,ENSMUSG00000032239,94.00924568370033
ENSG00000137809,ENSMUSG00000032243,95.0337
ENSG00000169018,ENSMUSG00000032244,99.8405
ENSG00000128973,ENSMUSG00000032245,93.69949932690656
ENSG00000129007,ENSMUSG00000032246,94.7712
ENSG00000140350,ENSMUSG00000032249,94.35481600464621
ENSG00000146243,ENSMUSG00000032251,87.47592523639274
ENSG00000138604,ENSMUSG00000032252,98.13768567916014
ENSG00000146247,ENSMUSG00000032253,97.2543
ENSG00000137807,ENSMUSG00000032254,94.23975608500498
ENSG00000170209,ENSMUSG00000032257,85.56288651813144
ENSG00000135338,ENSMUSG00000032258,81.51321537994424
ENSG00000149295,ENSMUSG00000032259,98.0834253990603
ENSG00000198478,ENSMUSG00000032261,87.22468538492568
ENSG00000118402,ENSMUSG00000032262,95.84662179668557
ENSG00000083123,ENSMUSG00000032263,94.11763417296858
ENSG00000086827,ENSMUSG00000032264,92.5546
ENSG00000112773,ENSMUSG00000032265,93.1383531739411
ENSG00000048028,ENSMUSG00000032267,90.59358512465823
ENSG00000166682,ENSMUSG00000032268,85.96488666752748
ENSG00000166736,ENSMUSG00000032269,90.38265349394072
ENSG00000166741,ENSMUSG00000032271,91.2879
ENSG00000137869,ENSMUSG00000032274,90.8549
ENSG00000137819,ENSMUSG00000032278,96.9697
ENSG00000166411,ENSMUSG00000032279,96.26666755839649
ENSG00000140332,ENSMUSG00000032280,98.06701943318889
ENSG00000103740,ENSMUSG00000032281,92.7335501949394
ENSG00000140403,ENSMUSG00000032285,98.23680000000002
ENSG00000177971,ENSMUSG00000032288,98.913
ENSG00000187720,ENSMUSG00000032289,91.84679999999999
ENSG00000169410,ENSMUSG00000032290,98.65089999999998
ENSG00000166426,ENSMUSG00000032291,99.2701
ENSG00000278570,ENSMUSG00000032292,92.17388613093088
ENSG00000136381,ENSMUSG00000032293,96.677
ENSG00000067225,ENSMUSG00000032294,98.30510000000001
ENSG00000140400,ENSMUSG00000032295,94.6609280817486
ENSG00000140488,ENSMUSG00000032297,96.88150000000002
ENSG00000140398,ENSMUSG00000032298,86.52120746752102
ENSG00000140365,ENSMUSG00000032299,95.4774
ENSG00000167173,ENSMUSG00000032300,80.86957747069904
ENSG00000041357,ENSMUSG00000032301,100.0
ENSG00000080644,ENSMUSG00000032303,92.5669091588795
ENSG00000178761,ENSMUSG00000032305,87.08859197178982
ENSG00000178802,ENSMUSG00000032306,90.78010000000002
ENSG00000140367,ENSMUSG00000032307,96.67996527991396
ENSG00000140474,ENSMUSG00000032308,97.6695
ENSG00000167196,ENSMUSG00000032309,95.1552531744914
ENSG00000140505,ENSMUSG00000032310,87.65790499876509
ENSG00000169752,ENSMUSG00000032311,85.2174
ENSG00000103653,ENSMUSG00000032312,99.7778
ENSG00000169758,ENSMUSG00000032313,91.48737699518972
ENSG00000140374,ENSMUSG00000032314,96.99699999999999
ENSG00000140465,ENSMUSG00000032315,89.57528020154642
ENSG00000179335,ENSMUSG00000032316,99.1837
ENSG00000159556,ENSMUSG00000032318,99.1643
ENSG00000117906,ENSMUSG00000032320,94.50550372403912
ENSG00000140368,ENSMUSG00000032322,92.65946582879702
ENSG00000140459,ENSMUSG00000032323,85.1958071444375
ENSG00000140391,ENSMUSG00000032324,92.33794224200153
ENSG00000137868,ENSMUSG00000032327,83.02168194637332
ENSG00000112697,ENSMUSG00000032328,92.68966289655172
ENSG00000140382,ENSMUSG00000032329,85.6749234136789
ENSG00000112695,ENSMUSG00000032330,91.5663
ENSG00000111799,ENSMUSG00000032332,96.44253974412747
ENSG00000067221,ENSMUSG00000032333,93.09915346570811
ENSG00000129038,ENSMUSG00000032334,90.77052179792373
ENSG00000156642,ENSMUSG00000032336,97.8616451529606
ENSG00000138622,ENSMUSG00000032338,96.25623334451875
ENSG00000067141,ENSMUSG00000032340,95.36064051864741
ENSG00000135297,ENSMUSG00000032342,91.25643131476463
ENSG00000112706,ENSMUSG00000032343,75.98742011976978
ENSG00000164430,ENSMUSG00000032344,68.8046760465451
ENSG00000203907,ENSMUSG00000032346,60.06389059394059
ENSG00000012660,ENSMUSG00000032349,97.3244
ENSG00000001084,ENSMUSG00000032350,97.3312
ENSG00000137269,ENSMUSG00000032352,97.9008
ENSG00000166557,ENSMUSG00000032353,92.69406841808897
ENSG00000146147,ENSMUSG00000032355,78.06121229126627
ENSG00000058335,ENSMUSG00000032356,91.14729077074396
ENSG00000137251,ENSMUSG00000032357,91.27234913273392
ENSG00000168143,ENSMUSG00000032358,89.3722281898464
ENSG00000103811,ENSMUSG00000032359,90.11974198204516
ENSG00000137252,ENSMUSG00000032360,94.91150975408478
ENSG00000136378,ENSMUSG00000032363,80.94525800693874
ENSG00000140416,ENSMUSG00000032366,89.18036027304234
